"ID","Tipo","Epica","Nombre de la epica","Modulo","Titulo","Rol","Historia","Criterios de aceptacion","Reglas de negocio","Puntos","Release","Sprint","Depende de (HU)","Modulos requeridos","Habilitadora","Fundamento (OBL-ID)","Requiere contenido","Requiere validacion legal","Preguntas pendientes","Referencia ficha"
"HU-021-04","Historia","EP-021","Centro de Tareas","MOD-021","Consultar la bandeja de tareas propia por persona","Usuario de consulta / Colaborador","Como Usuario de consulta / Colaborador, quiero ver en un solo lugar unicamente las tareas que se me asignaron, filtradas por estado, tipo y fecha limite, para saber que me toca hacer sin recorrer otros modulos.","1. Dado que inicio sesion como Usuario de consulta / Colaborador, cuando abro el Centro de Tareas, entonces solo veo las tareas puntuales que se me asignaron, sin visibilidad del resto de tareas de la organizacion.
2. Dado que soy Administrador de la organizacion, cuando abro el Centro de Tareas, entonces veo todas las tareas de la organizacion, con la opcion de filtrar por Estado, Tipo de tarea, Responsable, Area y rango de Fecha limite.
3. Dado que soy Responsable de area, cuando filtro mi bandeja, entonces solo veo las tareas de mi propia area o sucursal, nunca el agregado de otras areas.
4. Dado que una tarea tiene Nivel de confidencialidad Sensible o Muy sensible, cuando un usuario que no es el Responsable, el Delegado/Responsable interno ni el Administrador intenta verla en la bandeja, entonces el sistema no la muestra y ese acceso queda restringido.
5. Dado que ordeno mi bandeja por Fecha limite, cuando la reviso, entonces las tareas con plazo legal en curso quedan distinguibles de las tareas internas sin plazo legal, sin que las internas oculten a las que si tienen plazo.
6. Dado que soy Auditor (interno), cuando abro el Centro de Tareas, entonces veo todas las tareas de la organizacion en modo solo lectura, sin poder crear, editar ni aprobar ninguna.","- Permisos de Ver: Si para Administrador y Delegado, Si* (solo lo propio o asignado) para el resto de roles operativos, Si de solo lectura para Auditor interno (seccion C).
- Responsable de area ve solo su propia area, nunca el agregado de otras (11_roles_y_permisos.md, seccion 11.2).
- El Nivel de confidencialidad limita quien puede ver la tarea ademas del responsable y el rol correspondiente (seccion D.1).","3","R1","5","HU-021-01, HU-021-02","MOD-001","No","","","No","","MOD-021 secciones B, C, P (riesgo de UX, vista Mis tareas de hoy)"
"HU-021-05","Historia","EP-021","Centro de Tareas","MOD-021","Adjuntar y gestionar evidencia de una tarea","Responsable ARCO-POL / Responsable del tramite","Como Responsable ARCO-POL / Responsable del tramite, quiero adjuntar los archivos que prueban que complete una tarea, para dejar evidencia verificable de que la ejecute.","1. Dado que el Tipo de tarea es Incidente, ARCO-POL, Delegado/Responsable interno o Procedimiento sancionador, cuando intento pasar la tarea a En revision sin ningun archivo que corresponda a la Evidencia requerida marcada, entonces el sistema rechaza la transicion.
2. Dado que adjunto un archivo, cuando lo cargo, entonces el sistema verifica el tipo de archivo permitido por la politica de seguridad de la organizacion y el tamano maximo configurado, y rechaza el archivo si no cumple.
3. Dado que una tarea esta Completada, cuando intento eliminar un adjunto que ya forma parte de ella, entonces el sistema no lo permite; solo puedo agregar una version nueva y la anterior se conserva.
4. Dado que adjunto o elimino un archivo de una tarea que no esta Completada, cuando lo hago, entonces el sistema registra el evento en el historial con quien lo hizo y cuando.
5. Dado que mi rol no tiene permiso de Adjuntar evidencia (por ejemplo Auditor (interno) o Auditor externo (invitado)), cuando intento adjuntar un archivo, entonces el sistema deniega la accion.","- La Tarea nunca almacena el dato personal del titular en si, solo una referencia al expediente de origen (seccion D.1, Minimizacion de datos personales).
- No se permite eliminar un adjunto que ya forma parte de una tarea Completada, solo agregar versiones nuevas (seccion O).","3","R1","5","HU-021-01, HU-021-02","","No","OBL-PRIN-03","","No","","MOD-021 secciones D.1 (Evidencia requerida, Archivos adjuntos), O, J"
"HU-021-06","Historia","EP-021","Centro de Tareas","MOD-021","Registrar comentarios en la bitacora de una tarea","Asesor externo invitado","Como Asesor externo invitado, quiero dejar un comentario en la tarea especifica que se me asigno, para coordinar con quien retome el trabajo despues sin tener visibilidad del resto de tareas.","1. Dado que tengo acceso a una tarea especifica por invitacion puntual, cuando escribo un comentario y lo guardo, entonces queda registrado con mi identidad y la fecha, sin poder editarlo ni borrarlo despues.
2. Dado que un comentario ya fue guardado, cuando cualquier usuario intenta editarlo o borrarlo, entonces el sistema no lo permite para ningun rol.
3. Dado que mi rol es Auditor (interno) o Auditor externo (invitado), cuando intento comentar una tarea, entonces el sistema deniega la accion porque esos roles son de solo lectura.
4. Dado que agrego un comentario, cuando lo guardo, entonces el sistema lo agrega al historial de la tarea, visible para quienes tienen permiso de Ver esa tarea.","- Los comentarios quedan con autor y fecha, no editables ni borrables (seccion D.1).
- El rol Auditor (interno o externo) es siempre de solo lectura, nunca comenta ni aprueba (seccion C).","2","R1","6","HU-021-01, HU-021-02","","No","","","No","","MOD-021 secciones D.1 (Comentarios), C, O"
"HU-021-07","Historia","EP-021","Centro de Tareas","MOD-021","Mostrar la fecha limite calculada por el motor de plazos con su desglose","Delegado de Proteccion de Datos (o Responsable interno, si aplica el estado FUTURO)","Como Delegado de Proteccion de Datos (o Responsable interno, si aplica el estado FUTURO), quiero ver la fecha limite de una tarea con plazo legal calculada por el motor de plazos y su desglose, para confiar en un unico calculo de plazos en toda la organizacion, sin que cada tarea lo calcule por su cuenta.","1. Dado que una tarea tiene un plazo legal asociado, cuando se crea o se necesita su Fecha limite, entonces el sistema nunca la calcula dentro de MOD-021 y siempre se la pide a MOD-023, mostrando la fecha resultante en la tarea.
2. Dado que la Fecha limite proviene de un plazo legal, cuando intento editarla a mano, entonces el sistema bloquea la edicion manual de ese campo; solo MOD-023 puede recalcularla.
3. Dado que la tarea no tiene plazo legal (tarea interna), cuando edito su Fecha limite, entonces el sistema permite el cambio siempre que registre una justificacion y la nueva fecha no sea anterior a la Fecha de creacion.
4. Dado que la fecha limite tiene una ambiguedad juridica documentada (por ejemplo el plazo de 72 horas del Art. 25), cuando se muestra la fecha, entonces el sistema muestra tambien el Criterio de computo mostrado (por ejemplo Horas corridas, criterio conservador) junto con el texto La ley no precisa si este plazo se cuenta en horas corridas u horas habiles. El sistema aplica por defecto el criterio mas conservador (horas corridas). Verifique este criterio con asesoria legal si el caso es critico.
5. Dado que abro la vista expandible del calculo, cuando la consulto, entonces veo el dia 1 del computo, cada dia u hora excluido con su motivo, la fecha resultante y la version del calendario usada para ese calculo especifico.
6. Dado que MOD-023 recalcula la Fecha limite porque cambio el calendario de dias inhabiles mientras el plazo seguia abierto, cuando ocurre el recalculo, entonces el sistema conserva el valor anterior en el historial de la tarea y notifica el cambio via MOD-022, sin mover la fecha en silencio.","- MOD-021 nunca calcula un plazo legal por su cuenta, siempre lo pide a MOD-023 (secciones A, H y L.2).
- El campo Fecha limite se bloquea para edicion manual cuando proviene de un plazo legal (seccion D.1).
- El criterio de computo ambiguo se muestra siempre junto a la fecha, con el texto de advertencia estandar (seccion H).","5","R1","6","HU-021-01, HU-021-02","MOD-023","No","OBL-PLAZO-01","","Si","PP-JUR-02, PP-JUR-03","MOD-021 secciones D.1 (Fecha limite, Criterio de computo mostrado), H, P; 12_tareas_y_alertas.md 12.1.6, 12.5"
"HU-021-08","Historia","EP-021","Centro de Tareas","MOD-021","Marcar automaticamente una tarea como vencida","Administrador de la organizacion","Como Administrador de la organizacion, quiero que el sistema marque visualmente como vencida cualquier tarea cuya fecha limite se cumplio sin completarse, para ver de inmediato que plazos ya se pasaron, sin que queden ocultos.","1. Dado que una tarea no terminal (no esta en Completada ni en No aplica) llega a su Fecha limite sin cambiar de estado, cuando se cumple esa fecha, entonces el sistema activa la bandera Vencida en Si de forma automatica, sin intervencion humana.
2. Dado que la bandera Vencida se activa, cuando se muestra la tarea, entonces se ve en rojo y sigue su flujo normal desde el estado en que estaba, sin que Vencida reemplace ni excluya el valor del campo Estado.
3. Dado que una tarea con la bandera Vencida en Si finalmente se completa fuera de tiempo, cuando se marca Completada, entonces el registro de que estuvo vencida permanece visible de forma permanente en su historial, sin ocultarse ni borrarse.
4. Dado que una tarea pasa a Completada o a No aplica antes de cumplirse la Fecha limite, cuando eso ocurre, entonces la bandera Vencida nunca se activa para esa tarea.
5. Dado que la bandera Vencida se activa, cuando ocurre, entonces el indicador de tareas vencidas del dashboard sube y se dispara la alerta correspondiente hacia MOD-022.","- Vencida es un campo booleano paralelo, no excluyente con los estados salvo Completada y No aplica (seccion D.1, actualizacion fase 3; seccion F.1).
- Ninguna vista del sistema permite borrar, editar o disimular un vencimiento ya ocurrido (22_anti_features.md item 19; 12_tareas_y_alertas.md 12.5.3).","3","R1","6","HU-021-03, HU-021-07","","No","","","No","","MOD-021 secciones D.1 (Vencida bandera), F.1, F.2 (ultima fila), M; 12_tareas_y_alertas.md 12.1.3, 12.5.3"
"HU-021-09","Historia","EP-021","Centro de Tareas","MOD-021","Enviar una tarea a revision y generar la Aprobacion correspondiente","Responsable ARCO-POL / Responsable del tramite","Como Responsable ARCO-POL / Responsable del tramite, quiero marcar mi tarea como lista para revision cuando termine el trabajo, para que la persona con el rol correspondiente la apruebe antes de darla por cerrada.","1. Dado que una tarea esta En proceso y su Tipo de tarea exige Evidencia requerida, cuando intento marcarla lista para revision sin al menos un archivo cargado de esa evidencia, entonces el sistema rechaza la transicion.
2. Dado que una tarea esta En proceso sin Descripcion completa, cuando intento marcarla lista para revision, entonces el sistema rechaza la transicion porque la Descripcion es obligatoria antes de pasar a En revision.
3. Dado que una tarea cumple sus validaciones, cuando la marco lista para revision, entonces pasa a En revision y, si su Tipo de tarea esta en el catalogo que exige aprobacion (Documento, Acto del Delegado/Responsable interno, Cierre de incidente, Resultado de EIPD/riesgo, Respuesta ARCO-POL sensible, Plan de accion correctiva sancionador), el sistema crea automaticamente el registro de Aprobacion.
4. Dado que se crea la Aprobacion, cuando se genera, entonces el sistema autocompleta el Rol requerido segun el Tipo de aprobacion y sugiere un Aprobador asignado con ese rol, distinto de quien envio la tarea a revision.
5. Dado que se crea la Aprobacion, cuando queda creada, entonces el sistema notifica al Aprobador asignado a traves de MOD-022 y registra el evento de auditoria de la solicitud.
6. Dado que el Tipo de tarea no requiere Aprobacion (por ejemplo una tarea Otra sin acto legal asociado), cuando la tarea pasa a En revision, entonces el sistema no crea un registro de Aprobacion y permite cerrarla segun su propio flujo.","- De En proceso a En revision exige Evidencia requerida cargada cuando el tipo la exige y Descripcion completa (seccion F.2).
- El catalogo de tipos que exige Aprobacion es fijo: Documento, Acto del Delegado/Responsable interno, Cierre de incidente, Resultado de EIPD/riesgo, Respuesta ARCO-POL sensible, Plan de accion correctiva sancionador, Otra (seccion D.2).","5","R1","6","HU-021-03, HU-021-05","MOD-022","No","","","No","","MOD-021 secciones D.2, F.2 (fila En proceso -> En revision), G"
"HU-021-10","Historia","EP-021","Centro de Tareas","MOD-021","Resolver una Aprobacion con bloqueo de autorrevision","Aprobador","Como Aprobador, quiero aprobar, devolver con comentarios o rechazar una tarea que esta en revision, para dar el visto bueno formal antes de que el trabajo se de por cerrado.","1. Dado que una Aprobacion esta pendiente y el usuario conectado es el mismo que dejo la tarea en En revision, cuando intenta aprobarla, entonces el sistema bloquea la accion Aprobar y muestra la advertencia de autorrevision, salvo que la organizacion este por debajo del umbral configurable de separacion de funciones (propuesta inicial 50 empleados).
2. Dado que la organizacion esta por debajo del umbral configurable, cuando la misma persona aprueba su propio trabajo, entonces el sistema lo permite pero muestra siempre una advertencia visible de autorrevision y la deja marcada como tal en el historial.
3. Dado que el Aprobador aprueba, cuando registra la Decision Aprobada, entonces la tarea pasa a Aprobada, se registra la Identidad del aprobador con fecha y hora, y ningun caso pasa a Aprobada sin esa accion humana explicita, mostrando el texto Requiere validacion de la organizacion o asesoria especializada si algo intenta forzar una aprobacion automatica.
4. Dado que el Aprobador devuelve con cambios o rechaza sin registrar el Comentario de la decision, cuando intenta guardar, entonces el sistema rechaza el guardado porque ese comentario es obligatorio en esos dos casos.
5. Dado que el Aprobador devuelve con cambios o rechaza con comentario, cuando lo guarda, entonces la tarea regresa a En proceso y se notifica al responsable original con el motivo via MOD-022.
6. Dado que una Aprobacion sigue sin Decision durante mas de 3 dias habiles (umbral configurable), cuando se cumple ese plazo, entonces el sistema copia el aviso al Administrador a los 5 dias habiles, pero nunca reasigna automaticamente la Aprobacion a otra persona.
7. Dado que el Tipo de aprobacion es Documento, cuando se resuelve, entonces la Aprobacion exige registrar la Version del objeto aprobado, que debe ser una version existente en MOD-008.","- Bloqueo tecnico de autorrevision salvo pyme bajo el umbral, con advertencia visible (seccion C).
- El sistema nunca marca Aprobada una tarea de forma automatica (seccion H).
- El escalamiento de una Aprobacion pendiente nunca reasigna automaticamente a otra persona, solo copia el aviso (seccion H).","5","R1","6","HU-021-09","MOD-022","No","OBL-PRIN-03","","No","","MOD-021 secciones C (separacion de funciones), D.2, F.2, H, I (fila Aprobacion pendiente)"
"HU-021-11","Historia","EP-021","Centro de Tareas","MOD-021","Emitir alertas de tarea proxima a vencer y tarea vencida","Responsable de area (RRHH, Marketing, Operaciones, etc.)","Como Responsable de area (RRHH, Marketing, Operaciones, etc.), quiero recibir un aviso cuando mi tarea este por vencer o cuando ya haya vencido, para reaccionar a tiempo sin tener que revisar el sistema todo el dia.","1. Dado que faltan 5 dias habiles (umbral configurable) para la Fecha limite de una tarea que no esta Completada ni No aplica, cuando se cumple ese umbral, entonces el sistema emite hacia MOD-022 el evento de tarea proxima a vencer, nivel WARNING, dirigido al Responsable asignado.
2. Dado que la tarea tiene un plazo de 72 horas, cuando faltan 12 horas para su vencimiento, entonces el sistema emite el mismo tipo de evento con el umbral especifico de 12 horas en lugar de 5 dias habiles.
3. Dado que la Fecha limite de una tarea se cumple sin que llegue a Completada ni a No aplica, cuando eso ocurre, entonces el sistema emite hacia MOD-022 el evento de tarea vencida, nivel HIGH, dirigido al Responsable asignado y al Administrador.
4. Dado que una tarea proxima a vencer sigue sin avance 2 dias habiles despues de emitida la primera alerta, cuando se cumple ese plazo, entonces el sistema copia el aviso al Delegado/Responsable interno o al superior de area.
5. Dado que una tarea vencida sigue sin actividad 24 horas despues de vencida, cuando se cumple ese plazo, entonces el sistema escala el aviso a Delegado/Responsable interno y a Responsable Legal/Compliance.
6. Dado que una tarea pasa a Completada o a No aplica, cuando eso ocurre, entonces el sistema deja de emitir el evento de tarea proxima a vencer o tarea vencida para esa tarea.","- MOD-021 nunca envia notificaciones directamente al usuario: emite el evento y delega el envio a MOD-022 (seccion A).
- El umbral por defecto es 5 dias habiles para plazos largos y 12 horas para plazos de 72 horas, ambos configurables (seccion I).","3","R1","6","HU-021-07, HU-021-08","MOD-022, MOD-023","No","","","No","","MOD-021 seccion I (filas Tarea proxima a vencer, Tarea vencida); 12_tareas_y_alertas.md 12.3, 12.4"
"HU-021-12","Historia","EP-021","Centro de Tareas","MOD-021","Escalar automaticamente la alerta critica de 72 horas","Responsable de Seguridad / IT","Como Responsable de Seguridad / IT, quiero que el sistema escale automaticamente el aviso cuando el plazo de notificacion de un incidente este por vencer, para no dejar pasar el plazo mas critico de la ley sin que alguien reaccione a tiempo.","1. Dado que una tarea de notificacion externa de un incidente tiene menos de 12 horas restantes para su vencimiento, cuando se cumple ese umbral, entonces el sistema emite hacia MOD-022 el evento de plazo critico de 72 horas, nivel CRITICAL, dirigido al Responsable de Seguridad/IT y al Delegado/Responsable interno.
2. Dado que el plazo critico de 72 horas sigue corriendo, cuando pasa el tiempo, entonces el sistema repite el evento cada 2 horas mientras la tarea de notificacion no se complete.
3. Dado que se activa el nivel CRITICAL de esta alerta, cuando se activa, entonces el sistema escala de inmediato al Administrador y a Responsable Legal/Compliance, sin esperar un umbral adicional.
4. Dado que la tarea de notificacion externa se marca Completada con evidencia de envio adjunta, cuando eso ocurre, entonces el sistema deja de emitir esta alerta para esa tarea.
5. Dado que el plazo de 72 horas se cumple sin que la tarea de notificacion se complete, cuando eso ocurre, entonces el incumplimiento queda registrado de forma permanente en el historial, aunque la alerta activa deje de repetirse.
6. Dado que se muestra esta alerta o la fecha limite asociada, cuando se muestra, entonces el sistema indica el Criterio de computo mostrado (Horas corridas, criterio conservador) con el texto de advertencia estandar sobre la ambiguedad del Art. 25.","- El escalamiento a Administrador y a Responsable Legal/Compliance es inmediato al activarse CRITICAL, sin umbral adicional (seccion I).
- Un vencimiento ya ocurrido nunca se apaga del todo: queda registrado de forma permanente aunque la alerta activa deje de repetirse (12_tareas_y_alertas.md 12.5.3).","5","R1","6","HU-021-11","MOD-022, MOD-023","No","OBL-INC-01","","Si","PP-JUR-01","MOD-021 seccion I (fila Plazo critico de 72 horas de un incidente en curso); 12_tareas_y_alertas.md 12.3.13, 12.5.3"
"HU-021-13","Historia","EP-021","Centro de Tareas","MOD-021","Mantener el historial inmutable de la tarea y la aprobacion","Auditor (interno)","Como Auditor (interno), quiero consultar el historial completo de una tarea y sus aprobaciones, para verificar la gestion realizada sin poder alterarla.","1. Dado que ocurre la creacion de una tarea, un cambio de campo relevante (Responsable, Fecha limite, Prioridad, Estado, Area), una asignacion, una solicitud o resolucion de Aprobacion, un adjunto cargado o un archivado, cuando ocurre cada uno de esos hechos, entonces el sistema agrega un evento al historial de la tarea con usuario, fecha y hora, y lo replica en el AuditLog transversal.
2. Dado que un Auditor (interno) o un Auditor externo (invitado) consulta el historial, cuando lo hace, entonces lo ve completo en modo solo lectura, sin poder crear, editar ni borrar ningun evento.
3. Dado que cualquier usuario, incluido el Administrador de la organizacion, intenta eliminar un evento del historial o la tarea misma, cuando lo intenta, entonces el sistema no lo permite y muestra el texto El historial de tareas no puede eliminarse; solo puede archivarse.
4. Dado que un rol distinto del Responsable, el Delegado/Responsable interno o el Administrador consulta una tarea marcada con Nivel de confidencialidad Sensible o Muy sensible, cuando accede a su historial, entonces el sistema registra ese acceso de lectura como un evento propio del historial.
5. Dado que se exporta un reporte que incluye una tarea, cuando se exporta, entonces el sistema registra en el historial quien exporto, cuando y que reporte.
6. Dado que una Aprobacion se resuelve, cuando se resuelve, entonces el historial registra la Identidad del aprobador, la fecha y el Comentario de la decision de forma no editable.","- Bitacora de solo escritura por adicion (append-only), sin funcion de edicion ni borrado para ningun rol (22_anti_features.md item 19).
- El Auditor (interno o externo) es siempre de solo lectura (seccion C).","5","R1","7","HU-021-03, HU-021-09, HU-021-10","","No","OBL-PRIN-03","","No","","MOD-021 secciones O, J, C; 22_anti_features.md item 19"
"HU-021-14","Historia","EP-021","Centro de Tareas","MOD-021","Exportar el listado de tareas","Responsable Legal / Compliance","Como Responsable Legal / Compliance, quiero exportar el listado de tareas con sus campos principales, para llevar un respaldo operativo fuera del sistema o entregarlo a una auditoria.","1. Dado que tengo el permiso Exportar, cuando pido el listado de tareas, entonces el sistema genera el archivo en XLSX o CSV con Estado, Tipo de tarea, Responsable, Area, Fecha limite y Obligacion relacionada de cada tarea.
2. Dado que aplico filtros de Estado, Tipo, Responsable, Area o rango de fechas, cuando genero la exportacion, entonces el archivo solo incluye las tareas que cumplen esos filtros.
3. Dado que mi rol no tiene permiso de Exportar (por ejemplo Responsable de area o Usuario de consulta / Colaborador), cuando intento exportar, entonces el sistema deniega la accion.
4. Dado que genero una exportacion, cuando se genera, entonces el sistema registra en el historial de cada tarea incluida quien exporto, cuando y que reporte.
5. Dado que exporto tareas siendo Auditor externo (invitado), cuando genero la exportacion, entonces el sistema respeta el mismo acotamiento de acceso que tengo para verlas, sin incluir tareas que no puedo consultar.","- El listado basico de tareas exportable en XLSX o CSV es la version minima de reportes de este modulo (seccion Q, justificacion de la fila Reportes exportables avanzados).
- Toda exportacion queda registrada en el historial (seccion O).","3","R1","6","HU-021-04","","No","","","No","","MOD-021 secciones N (fila Listado de tareas), C (Exportar), Q"
"HU-021-15","Historia","EP-021","Centro de Tareas","MOD-021","Alojar la tarea generica de cobertura parcial del Diagnostico","Responsable de area (RRHH, Marketing, Operaciones, etc.)","Como Responsable de area (RRHH, Marketing, Operaciones, etc.), quiero recibir en el Centro de Tareas una tarea generica cuando el Diagnostico detecte una senal que hoy no tiene modulo especializado propio, para dejar evidencia del pendiente mientras Transferencias Internacionales o Riesgos y EIPD no esten completos.","1. Dado que el Diagnostico (MOD-004) marca datos fuera de El Salvador: si para un tratamiento, cuando dispara ese hecho, entonces el sistema crea una tarea con Modulo de origen MOD-004 para documentar la transferencia como evidencia suelta, dirigida al Responsable de area con copia a Responsable Legal/Compliance.
2. Dado que el Diagnostico detecta biometria, salud, menores de edad o camaras de seguridad sin una EIPD registrada, cuando dispara ese hecho, entonces el sistema crea una tarea de Tipo de tarea Riesgo/EIPD con el titulo Elaborar EIPD para el tratamiento, dirigida al Delegado/Responsable interno.
3. Dado que se crea cualquiera de estas dos tareas, cuando se crea, entonces queda con Evidencia requerida marcada como Documento adjunto y sin motor de deteccion automatica ni estados de flujo propios de Transferencias o de Riesgos/EIPD, solo el flujo generico de estados de la Tarea.
4. Dado que estas tareas existen mientras MOD-010 o MOD-014 completos no estan disponibles, cuando el Diagnostico se ejecuta de nuevo, entonces el mecanismo sigue creando la tarea generica sin bloquear la operacion del Diagnostico.
5. Dado que una de estas tareas se completa, cuando se marca Completada, entonces la evidencia adjunta queda disponible para el Centro de Evidencias (MOD-019) como evidencia suelta con aprobacion manual.","- Mecanismo de cobertura parcial documentado en 19_21_roadmap_mvp_v1_v2.md 19.4: MOD-004 (disparo) + MOD-021 (tarea) + MOD-019 (evidencia suelta con aprobacion manual).
- MOD-021 no inventa un flujo de estados propio de Transferencias ni de Riesgos/EIPD: usa el flujo generico de la Tarea (seccion A, limites explicitos del modulo).","3","R1","7","HU-021-01","MOD-004","No","OBL-DOC-03, OBL-TRANSF-01","Plantilla generica de EIPD para llenado manual mientras MOD-014 no este completo (19_21_roadmap_mvp_v1_v2.md 19.4).
Plantilla de evidencia suelta para documentar una transferencia internacional mientras MOD-010 no este completo (19_21_roadmap_mvp_v1_v2.md 19.4).","No","","19_21_roadmap_mvp_v1_v2.md 19.4; 08b_workflows_casos_04_06.md (caso de transferencia de reaseguradora); MOD-021 seccion D.1 (Modulo de origen, Tipo de tarea)"
"HU-021-16","Historia","EP-021","Centro de Tareas","MOD-021","Archivar una tarea como No aplica tras el cambio de regimen","Delegado de Proteccion de Datos (o Responsable interno, si aplica el estado FUTURO)","Como Delegado de Proteccion de Datos (o Responsable interno, si aplica el estado FUTURO), quiero que las tareas exclusivas del regimen ACTUAL se archiven como No aplica cuando MOD-024 confirme el cambio de regimen, sin que se borren, para que mi historial refleje siempre las reglas vigentes en cada momento.","1. Dado que MOD-024 activa la bandera regimen_reforma_659 a FUTURO, cuando el evento llega a MOD-021, entonces el sistema identifica las tareas activas de tipos exclusivos del regimen ACTUAL (por ejemplo reverificacion trienal del Delegado, informe semestral, comunicacion formal a la ACE) y las pasa al estado No aplica con confirmacion visible del Administrador.
2. Dado que una tarea pasa a No aplica, cuando pasa, entonces el sistema genera el Motivo de archivado autogenerado No aplica bajo el estado regulatorio actual, ver historial, con referencia al cambio de bandera de MOD-024, y ese motivo no es editable.
3. Dado que una tarea pasa a No aplica, cuando pasa, entonces el registro no se borra, y cualquier Aprobacion asociada conserva su historial tal como quedo, sin reabrirse ni recalcularse.
4. Dado que otra tarea tenia como Dependencia una tarea que paso a No aplica, cuando eso ocurre, entonces el sistema envia una alerta a su responsable para que decida si esa tarea tambien deja de aplicar o si necesita una tarea de reemplazo, sin automatizar esa decision.
5. Dado que un Administrador intenta marcar una tarea como No aplica por un motivo distinto del cambio de bandera de MOD-024, cuando lo intenta, entonces el sistema no lo permite de forma automatica y muestra el texto Requiere validacion de la organizacion o asesoria especializada, dejando esa decision fuera de esta transicion automatica.
6. Dado que la bandera regimen_reforma_659 vuelve a ACTUAL, cuando eso ocurre, entonces las tareas ya archivadas como No aplica no se reabren automaticamente ni se recalculan de forma retroactiva; su clasificacion historica queda preservada.","- El paso a No aplica solo lo dispara, de forma automatica, el cambio de bandera regimen_reforma_659 de MOD-024, con confirmacion visible del Administrador; ningun otro motivo de No aplica se automatiza (secciones F.2 y H).
- Nunca se elimina una tarea ni su historial: solo se archiva o se marca No aplica (22_anti_features.md item 19).
- Ninguna alerta ni tarea relacionada con las obligaciones afectadas se recalcula retroactivamente (12_tareas_y_alertas.md 12.7, punto 8).","5","R2","35","HU-021-03, HU-021-13","MOD-024","No","","","No","PP-REG-01","MOD-021 secciones F.2, G, H, Q (fila Archivado automatico No aplica); 12_tareas_y_alertas.md 12.7"
"HU-022-01","Historia","EP-022","Notificaciones","MOD-022","Configurar la regla de notificacion por familia de evento","Administrador de la organizacion","Como Administrador de la organizacion, quiero crear y editar, para cada familia de evento del catalogo, el rol o roles destinatarios por defecto, el canal por nivel, el umbral de escalamiento y la frecuencia de repeticion de la Regla de notificacion, para que el sistema sepa a quien avisar, por que canal y con que urgencia sin que cada modulo reinvente su propia logica de aviso.","1. Dado el catalogo cerrado de familias de evento de la seccion D.1, cuando el Administrador de la organizacion crea una Regla de notificacion para una familia, entonces debe indicar rol o roles destinatarios por defecto, canal por nivel, umbral de escalamiento y frecuencia de repeticion antes de guardarla
2. Dado que una familia de evento no tiene piso minimo de plazo legal, cuando el Administrador de la organizacion modifica su Regla de notificacion, entonces el cambio se guarda y queda registrado en el historial con el valor anterior, el valor nuevo y el usuario que lo hizo
3. Dado que una familia de evento tiene el piso minimo de plazo legal marcado como Si, cuando el Administrador de la organizacion intenta editar ese indicador, entonces el sistema no permite el cambio porque el campo no es editable cuando es Si
4. Dado un usuario con rol distinto de Administrador de la organizacion, cuando intenta crear una Regla de notificacion, entonces el sistema deniega la accion
5. Dado el rol Delegado de Proteccion de Datos, cuando modifica una Regla de notificacion, entonces solo puede modificar reglas de su propio ambito legal y nunca el indicador de piso minimo
6. Dado que se elimina o se cambia el rol vinculado a una Regla de notificacion activa por un cambio de estructura organizativa, cuando el sistema detecta que la Regla quedo sin destinatario valido, entonces genera una alerta de nivel WARNING hacia el Administrador de la organizacion, que sube a HIGH si no se corrige en 7 dias
7. Dado que no existe ningun usuario activo con el rol configurado en una Regla de notificacion, cuando el Administrador de la organizacion consulta esa Regla, entonces el sistema muestra que el destinatario resuelto esta vacio y remite a la alerta Rol critico sin titular","- Una Regla de notificacion existe una por familia de evento (seccion D.2)
- El indicador de piso minimo no es editable cuando su valor es Si (secciones D.2 y H)
- Solo el Administrador de la organizacion crea una Regla de notificacion; el Delegado o Responsable interno solo edita las de su propio ambito legal (seccion C)","5","R1","3","","MOD-001","No","","","No","","MOD-022 secciones C, D.2, G y O"
